FIPS Code,Geography,Year,Program Type,Population
36031,Essex County,1986,Intercensal Population Estimate,36617
36033,Franklin County,1986,Intercensal Population Estimate,43374
36035,Fulton County,1986,Intercensal Population Estimate,53789
36037,Genesee County,1986,Intercensal Population Estimate,59149
36039,Greene County,1986,Intercensal Population Estimate,42717
36041,Hamilton County,1986,Intercensal Population Estimate,4928
36043,Herkimer County,1986,Intercensal Population Estimate,66403
36045,Jefferson County,1986,Intercensal Population Estimate,91032
36047,Kings County,1986,Intercensal Population Estimate,2320507
36049,Lewis County,1986,Intercensal Population Estimate,24838
36051,Livingston County,1986,Intercensal Population Estimate,59826
36053,Madison County,1986,Intercensal Population Estimate,66722
36055,Monroe County,1986,Intercensal Population Estimate,703718
36057,Montgomery County,1986,Intercensal Population Estimate,51712
36059,Nassau County,1986,Intercensal Population Estimate,1309416
36061,New York County,1986,Intercensal Population Estimate,1475202
36063,Niagara County,1986,Intercensal Population Estimate,217634
36065,Oneida County,1986,Intercensal Population Estimate,250547
36067,Onondaga County,1986,Intercensal Population Estimate,464711
36069,Ontario County,1986,Intercensal Population Estimate,92122
36071,Orange County,1986,Intercensal Population Estimate,285092
36073,Orleans County,1986,Intercensal Population Estimate,39206
36075,Oswego County,1986,Intercensal Population Estimate,117202
36077,Otsego County,1986,Intercensal Population Estimate,58709
36079,Putnam County,1986,Intercensal Population Estimate,80399
36081,Queens County,1986,Intercensal Population Estimate,1953616
36083,Rensselaer County,1986,Intercensal Population Estimate,152609
36085,Richmond County,1986,Intercensal Population Estimate,371084
36087,Rockland County,1986,Intercensal Population Estimate,265492
36089,St. Lawrence County,1986,Intercensal Population Estimate,111775
36091,Saratoga County,1986,Intercensal Population Estimate,165249
36093,Schenectady County,1986,Intercensal Population Estimate,149722
36095,Schoharie County,1986,Intercensal Population Estimate,30171
36097,Schuyler County,1986,Intercensal Population Estimate,17937
36099,Seneca County,1986,Intercensal Population Estimate,33345
36101,Steuben County,1986,Intercensal Population Estimate,96593
36103,Suffolk County,1986,Intercensal Population Estimate,1309200
36105,Sullivan County,1986,Intercensal Population Estimate,66159
36107,Tioga County,1986,Intercensal Population Estimate,50859
36109,Tompkins County,1986,Intercensal Population Estimate,89687
36111,Ulster County,1986,Intercensal Population Estimate,159760
36113,Warren County,1986,Intercensal Population Estimate,55656
36115,Washington County,1986,Intercensal Population Estimate,56601
36117,Wayne County,1986,Intercensal Population Estimate,86830
36119,Westchester County,1986,Intercensal Population Estimate,871631
36121,Wyoming County,1986,Intercensal Population Estimate,41245
36123,Yates County,1986,Intercensal Population Estimate,21593
36000,New York State,1985,Intercensal Population Estimate,17791678
36001,Albany County,1985,Intercensal Population Estimate,289760
36003,Allegany County,1985,Intercensal Population Estimate,50723
36005,Bronx County,1985,Intercensal Population Estimate,1187894
36007,Broome County,1985,Intercensal Population Estimate,213846
36009,Cattaraugus County,1985,Intercensal Population Estimate,85545
36011,Cayuga County,1985,Intercensal Population Estimate,79927
36013,Chautauqua County,1985,Intercensal Population Estimate,144052
36015,Chemung County,1985,Intercensal Population Estimate,92200
36017,Chenango County,1985,Intercensal Population Estimate,49668
36019,Clinton County,1985,Intercensal Population Estimate,82675
36021,Columbia County,1985,Intercensal Population Estimate,61291
36023,Cortland County,1985,Intercensal Population Estimate,47659
36025,Delaware County,1985,Intercensal Population Estimate,46329
36027,Dutchess County,1985,Intercensal Population Estimate,252443
36029,Erie County,1985,Intercensal Population Estimate,973610
36031,Essex County,1985,Intercensal Population Estimate,36437
36033,Franklin County,1985,Intercensal Population Estimate,43776
36035,Fulton County,1985,Intercensal Population Estimate,54480
36037,Genesee County,1985,Intercensal Population Estimate,59152
36039,Greene County,1985,Intercensal Population Estimate,42492
36041,Hamilton County,1985,Intercensal Population Estimate,4965
36043,Herkimer County,1985,Intercensal Population Estimate,66536
36045,Jefferson County,1985,Intercensal Population Estimate,88954
36047,Kings County,1985,Intercensal Population Estimate,2304368
36049,Lewis County,1985,Intercensal Population Estimate,24837
36051,Livingston County,1985,Intercensal Population Estimate,59074
36053,Madison County,1985,Intercensal Population Estimate,66509
36055,Monroe County,1985,Intercensal Population Estimate,704672
36057,Montgomery County,1985,Intercensal Population Estimate,52223
36059,Nassau County,1985,Intercensal Population Estimate,1314652
36061,New York County,1985,Intercensal Population Estimate,1464286
36063,Niagara County,1985,Intercensal Population Estimate,218246
36065,Oneida County,1985,Intercensal Population Estimate,252832
36067,Onondaga County,1985,Intercensal Population Estimate,467054
36069,Ontario County,1985,Intercensal Population Estimate,92204
36071,Orange County,1985,Intercensal Population Estimate,279432
36073,Orleans County,1985,Intercensal Population Estimate,38879
36075,Oswego County,1985,Intercensal Population Estimate,116820
36077,Otsego County,1985,Intercensal Population Estimate,58627
36079,Putnam County,1985,Intercensal Population Estimate,79989
36081,Queens County,1985,Intercensal Population Estimate,1949579
36083,Rensselaer County,1985,Intercensal Population Estimate,152640
36085,Richmond County,1985,Intercensal Population Estimate,367927
36087,Rockland County,1985,Intercensal Population Estimate,264364
36089,St. Lawrence County,1985,Intercensal Population Estimate,113029
36091,Saratoga County,1985,Intercensal Population Estimate,161661
36093,Schenectady County,1985,Intercensal Population Estimate,149612
36095,Schoharie County,1985,Intercensal Population Estimate,30063
36097,Schuyler County,1985,Intercensal Population Estimate,17990
36099,Seneca County,1985,Intercensal Population Estimate,33347
36101,Steuben County,1985,Intercensal Population Estimate,96800
36103,Suffolk County,1985,Intercensal Population Estimate,1306894
36105,Sullivan County,1985,Intercensal Population Estimate,65130
36107,Tioga County,1985,Intercensal Population Estimate,50873
36109,Tompkins County,1985,Intercensal Population Estimate,89791
36111,Ulster County,1985,Intercensal Population Estimate,159880
36113,Warren County,1985,Intercensal Population Estimate,55491
36115,Washington County,1985,Intercensal Population Estimate,55942
36117,Wayne County,1985,Intercensal Population Estimate,86266
36119,Westchester County,1985,Intercensal Population Estimate,873022
36121,Wyoming County,1985,Intercensal Population Estimate,40721
36123,Yates County,1985,Intercensal Population Estimate,21538
36000,New York State,1984,Intercensal Population Estimate,17745676
36001,Albany County,1984,Intercensal Population Estimate,288450
36003,Allegany County,1984,Intercensal Population Estimate,51070
36005,Bronx County,1984,Intercensal Population Estimate,1179413
36007,Broome County,1984,Intercensal Population Estimate,213060
36009,Cattaraugus County,1984,Intercensal Population Estimate,85296
36011,Cayuga County,1984,Intercensal Population Estimate,79889
36013,Chautauqua County,1984,Intercensal Population Estimate,144859
36015,Chemung County,1984,Intercensal Population Estimate,93190
36017,Chenango County,1984,Intercensal Population Estimate,49501
36019,Clinton County,1984,Intercensal Population Estimate,81769
36021,Columbia County,1984,Intercensal Population Estimate,61197
36023,Cortland County,1984,Intercensal Population Estimate,47633
36025,Delaware County,1984,Intercensal Population Estimate,46233
36027,Dutchess County,1984,Intercensal Population Estimate,250646
36029,Erie County,1984,Intercensal Population Estimate,979204
36031,Essex County,1984,Intercensal Population Estimate,36488
36033,Franklin County,1984,Intercensal Population Estimate,43702
36035,Fulton County,1984,Intercensal Population Estimate,55261
36037,Genesee County,1984,Intercensal Population Estimate,59440
36039,Greene County,1984,Intercensal Population Estimate,41523
36041,Hamilton County,1984,Intercensal Population Estimate,4865
36043,Herkimer County,1984,Intercensal Population Estimate,66128
36045,Jefferson County,1984,Intercensal Population Estimate,88094
36047,Kings County,1984,Intercensal Population Estimate,2288807
36049,Lewis County,1984,Intercensal Population Estimate,24779
36051,Livingston County,1984,Intercensal Population Estimate,58711
36053,Madison County,1984,Intercensal Population Estimate,66219
36055,Monroe County,1984,Intercensal Population Estimate,705824
36057,Montgomery County,1984,Intercensal Population Estimate,52869
36059,Nassau County,1984,Intercensal Population Estimate,1319985
36061,New York County,1984,Intercensal Population Estimate,1457879
36063,Niagara County,1984,Intercensal Population Estimate,218327
36065,Oneida County,1984,Intercensal Population Estimate,253969
36067,Onondaga County,1984,Intercensal Population Estimate,464188
36069,Ontario County,1984,Intercensal Population Estimate,91662
36071,Orange County,1984,Intercensal Population Estimate,275470
36073,Orleans County,1984,Intercensal Population Estimate,38700
36075,Oswego County,1984,Intercensal Population Estimate,116062
36077,Otsego County,1984,Intercensal Population Estimate,58922
36079,Putnam County,1984,Intercensal Population Estimate,79446
36081,Queens County,1984,Intercensal Population Estimate,1943568
36083,Rensselaer County,1984,Intercensal Population Estimate,152136
36085,Richmond County,1984,Intercensal Population Estimate,364847
36087,Rockland County,1984,Intercensal Population Estimate,262931
36089,St. Lawrence County,1984,Intercensal Population Estimate,113003
36091,Saratoga County,1984,Intercensal Population Estimate,159213
36093,Schenectady County,1984,Intercensal Population Estimate,149789
36095,Schoharie County,1984,Intercensal Population Estimate,30216
36097,Schuyler County,1984,Intercensal Population Estimate,18033
36099,Seneca County,1984,Intercensal Population Estimate,33315
36101,Steuben County,1984,Intercensal Population Estimate,98147
36103,Suffolk County,1984,Intercensal Population Estimate,1303501
36105,Sullivan County,1984,Intercensal Population Estimate,64827
36107,Tioga County,1984,Intercensal Population Estimate,50122
36109,Tompkins County,1984,Intercensal Population Estimate,89080
36111,Ulster County,1984,Intercensal Population Estimate,159557
36113,Warren County,1984,Intercensal Population Estimate,55189
36115,Washington County,1984,Intercensal Population Estimate,55347
36117,Wayne County,1984,Intercensal Population Estimate,86257
36119,Westchester County,1984,Intercensal Population Estimate,875597
36121,Wyoming County,1984,Intercensal Population Estimate,40636
36123,Yates County,1984,Intercensal Population Estimate,21635
36000,New York State,1983,Intercensal Population Estimate,17686907
36001,Albany County,1983,Intercensal Population Estimate,287780
36003,Allegany County,1983,Intercensal Population Estimate,51354
36005,Bronx County,1983,Intercensal Population Estimate,1175406
36007,Broome County,1983,Intercensal Population Estimate,213413
36009,Cattaraugus County,1983,Intercensal Population Estimate,85732
